row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250506_CVOL_bk_mapp_00.mzML Peak height,20250506_CVOL_bk_mapp_01.mzML Peak height,20250506_CVOL_bk_mapp_02.mzML Peak height,20250506_CVOL_bk_mapp_02_20250508021707.mzML Peak height,20250506_CVOL_bk_mapp_pre_00.mzML Peak height,20250506_CVOL_bk_mapp_pre_01.mzML Peak height,20250506_CVOL_bk_mapp_pre_02.mzML Peak height,20250506_CVOL_dbgi_002251_02_01.mzML Peak height,20250506_CVOL_dbgi_002251_03_01.mzML Peak height,20250506_CVOL_dbgi_002251_04_01.mzML Peak height,20250506_CVOL_dbgi_002414_02_01.mzML Peak height,20250506_CVOL_dbgi_002414_03_01.mzML Peak height,20250506_CVOL_dbgi_002414_04_01.mzML Peak height,20250506_CVOL_dbgi_002560_02_01.mzML Peak height,20250506_CVOL_dbgi_002560_03_01.mzML Peak height,20250506_CVOL_dbgi_002560_04_01.mzML Peak height,20250506_CVOL_dbgi_002605_02_01.mzML Peak height,20250506_CVOL_dbgi_002605_03_01.mzML Peak height,20250506_CVOL_dbgi_002605_04_01.mzML Peak height,20250506_CVOL_dbgi_002893_02_01.mzML Peak height,20250506_CVOL_dbgi_002893_03_01.mzML Peak height,20250506_CVOL_dbgi_002893_04_01.mzML Peak height,20250506_CVOL_dbgi_002976_02_01.mzML Peak height,20250506_CVOL_dbgi_002976_03_01.mzML Peak height,20250506_CVOL_dbgi_002976_04_01.mzML Peak height,20250506_CVOL_dbgi_bk_DMSO_58.mzML Peak height,20250506_CVOL_dbgi_bk_MeOH-H2O_53.mzML Peak height,
2731,887.5675072550567,10.191905,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8861235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2732,146.98052265974454,10.20289,,,,,,,,,,,0,0,0,0,0,0,0,0,1.1302341E7,8252919.5,0,0,0,0,0,1.09686E7,1.2290763E7,1.3449292E7,0,9860205.0,1.5868333E7,0,1.0807534E7,0,0,0,0,
2733,512.3738541296013,10.207432,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9389282.0,0,0,0,0,0,0,0,0,0,0,
2734,596.430981636681,10.207432,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9310216E7,0,0,0,0,0,0,0,0,0,0,
2735,144.9840393499382,10.210865,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.174648E7,4.641466E7,
2736,146.98220606295325,10.210865,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9537816E7,2.1713784E7,
2737,130.15923251484205,10.226462,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8848614.0,0,0,0,0,0,0,0,0,0,0,0,0,
2738,144.98244337918828,10.227728,,,,,,,,,,,0,0,0,0,0,0,0,0,2.488612E7,0,2.1096566E7,0,2.0219558E7,0,0,0,0,3.000859E7,0,2.1423996E7,3.4740296E7,0,2.3463974E7,0,0,0,0,
2739,568.4289927004129,10.234495,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.8187564E7,0,0,0,0,0,0,0,0,0,0,0,3.5380748E7,0,0,0,0,
2740,568.4270690347714,10.237217,,,,,,,,,,,0,0,0,0,0,0,0,5.0768708E7,1.6387034E8,9.909647E7,0,9.223484E7,9.2539784E7,9.656923E7,5.06921E8,1.2900053E8,3.9922116E7,1.6121462E8,2.8544992E7,6.566726E7,2.8793843E8,1.620021E8,0,9.658062E7,1.0581083E8,0,0,
2741,551.4247412552386,10.25022,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21237E7,0,0,0,0,0,0,0,0,0,0,0,0,
2742,583.413376192164,10.25022,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3724221E7,0,0,0,0,0,0,0,0,0,0,0,0,
2743,585.4291915958923,10.25022,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.481204E7,0,0,0,0,0,0,0,0,0,0,0,0,
2744,790.5613618171308,10.258268,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2689534E7,0,1.0198754E7,0,0,
2745,716.5218641563173,10.264476,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6427481.0,0,0,0,
2746,790.5586475653183,10.264476,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3104313E7,0,0,0,
2747,780.5576949364444,10.265192,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2789077E7,0,0,0,0,
2748,798.568131483583,10.265192,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9616774E7,0,0,0,0,
2749,798.5646146412681,10.278789,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1.119454E7,1.915023E7,2.133597E7,2.0612846E7,1.7401258E7,2.3772742E7,0,0,0,0,0,1.9286184E7,2.5436878E7,0,3.0574784E7,2.8497814E7,0,0,
2750,777.5481790276026,10.278954,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,9215912.0,0,0,0,0,0,9225171.0,0,0,0,0,0,0,0,
2751,568.3993469692731,10.279192,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.555966E7,0,0,0,0,0,0,0,0,0,0,
2752,573.3550300874306,10.279192,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5321384E7,0,0,0,0,0,0,0,0,0,0,
2753,596.4306556362982,10.279192,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.560765E7,0,0,0,0,0,0,0,0,0,0,
2754,531.4092555666706,10.282291,,,,,,,,,,,0,0,0,0,8.192112E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2755,569.3651790550373,10.282291,,,,,,,,,,,0,0,0,0,7979081.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2756,576.4673136452844,10.282291,,,,,,,,,,,0,0,0,0,1.1738838E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2757,780.5541102475102,10.284381,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9766725.0,0,0,1.3645343E7,0,0,0,0,0,0,1.0935393E7,0,1.4489977E7,1.2904129E7,0,0,
2758,283.16951062254805,10.290059,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4429472E7,0,0,0,0,0,0,0,0,0,
2759,893.5550531190504,10.292585,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1294078E7,0,0,0,0,0,0,0,2.031499E7,0,0,0,0,0,
2760,304.15459182066235,10.297501,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7705504E7,0,0,0,0,0,0,
2761,629.2738780320476,10.300144,,,,,,,,,,,0,0,0,0,0,0,0,1.2020312E8,0,0,0,0,0,4.0641416E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
2762,645.2481198982462,10.304758,,,,,,,,,,,0,0,0,0,0,0,0,1.7998786E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2763,1213.5768212162923,10.304758,,,,,,,,,,,0,0,0,0,0,0,0,8.617231E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2764,629.2776068586164,10.305261,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3664176E7,0,0,0,0,
2765,648.4267489093077,10.306023,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3871428E7,0,0,0,0,0,0,0,0,0,
2766,717.5452692980685,10.306885,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.0215264E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2767,607.292310701284,10.307126,,,,,,,,,,,0,0,0,0,0,0,0,1.659715E9,0,0,4.780787E7,0,0,4.311173E8,0,0,7.0843016E7,0,0,2.6072429E8,0,0,4.1117536E8,0,0,0,0,
2768,813.5123056174475,10.312052,,,,,,,,,,,0,0,0,0,0,0,0,0,1.2675073E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2769,341.2114753290072,10.316686,,,,,,,,,,,0,0,0,0,0,0,0,1.0483708E8,1.07293464E8,9.224404E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2770,359.2219640379191,10.316686,,,,,,,,,,,0,0,0,0,0,0,0,3.1654026E7,3.2487768E7,3.1128762E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2771,1765.1260269342215,10.319674,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8182719.5,0,0,0,
2772,144.9836818144323,10.319904,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3666156E7,0,0,3.6432424E7,0,
2773,885.5528174930331,10.321834,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9998403.0,0,0,0,0,0,0,0,0,0,0,0,0,
2774,355.07101219220226,10.322108,,,,,,,,,,,0,0,0,0,4.6231776E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2775,371.10246067163695,10.322108,,,,,,,,,,,0,0,0,0,4.367779E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2776,553.3912680100374,10.322108,,,,,,,,,,,0,0,0,0,6.570817E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2777,628.1965447729514,10.322108,,,,,,,,,,,0,0,0,0,1.2331554E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2778,512.3735535763965,10.326902,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6209656E7,0,0,0,0,0,0,0,0,0,0,
2779,130.1606408262269,10.327101,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3807363E7,0,
2780,887.5660010417025,10.330743,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9378114.0,0,0,0,0,0,0,0,0,0,0,0,1.1418181E7,0,0,0,
2781,610.1849978130277,10.33089,,,,,,,,,,,0,0,0,0,2.5078942E7,2.1113438E7,1.0166082E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2782,754.5385769790469,10.337678,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8970737.0,0,0,0,0,0,0,0,0,0,0,0,0,
2783,931.5383812480098,10.3408575,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3093131E8,2.6600757E8,5.3300444E7,0,0,0,0,0,0,0,0,0,0,0,
2784,146.98056609919087,10.341922,,,,,,,,,,,1.1241135E7,0,1.2019791E7,0,2.489233E7,0,1.9635942E7,1.214597E7,8220224.5,1.2201901E7,0,8397562.0,0,1.1629339E7,1.4936386E7,1.3223305E7,1.1771639E7,0,0,9928606.0,0,0,0,0,1.0081697E7,0,0,
2785,926.5830290454726,10.344292,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3791238E8,3.0522454E8,0,0,0,0,0,0,0,0,0,0,0,0,
2786,815.5329890055878,10.345296,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7545328E7,0,0,0,0,
2787,848.5800243728801,10.345578,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8610062E7,0,0,0,0,0,0,0,0,0,0,0,0,
2788,870.5660103219958,10.346511,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.0638488E7,0,0,0,0,0,0,0,0,0,0,0,1.1184978E7,0,0,0,
2789,585.4513633057311,10.348249,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.707942E7,7.883641E7,0,0,0,0,0,0,0,0,0,0,0,0,
2790,144.98238983412344,10.350745,,,,,,,,,,,2.4476906E7,0,2.610329E7,0,5.259199E7,0,4.3014876E7,2.4766384E7,0,2.560551E7,2.2830402E7,0,0,2.4770674E7,3.233836E7,2.8708638E7,2.4673524E7,0,0,2.491383E7,2.8909662E7,0,0,2.4356406E7,2.1759592E7,0,0,
2791,335.25813507614066,10.353484,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1480192E7,0,0,0,0,0,0,0,0,0,0,0,0,
2792,954.6166175463894,10.353484,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8849622E7,0,0,0,0,0,0,0,0,0,0,0,0,
2793,815.5274441396533,10.355939,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.500416E7,6.423167E7,1.0017194E7,2.0042976E7,6.0876452E7,0,2.8900136E7,9.78703E7,5.0418228E7,0,0,0,0,0,
2794,613.4833431934761,10.35695,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8436439.0,0,1.4564537E7,2.7164654E7,0,0,1.930834E7,0,1.5558317E7,3.7046148E7,2.5392912E7,0,1.0432084E7,0,0,0,
2795,299.2010082996648,10.361811,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6179492E7,0,0,0,0,0,0,0,0,0,
2796,784.5852823886811,10.361985,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3471318E7,7.2038E7,9391526.0,0,2.377004E7,0,0,0,0,0,0,0,0,0,
2797,758.5696497145742,10.365821,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9366162E7,5.90388E7,0,0,0,0,0,0,1.0598182E7,0,0,0,0,0,
2798,285.18509477650923,10.368208,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6244336E7,2.1619266E7,0,0,0,0,0,0,0,0,0,
2799,331.190549781612,10.368208,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.281252E7,3.5388908E7,0,0,0,0,0,0,0,0,0,
2800,736.4996307742069,10.369311,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9920652E7,0,0,0,0,0,0,0,0,0,0,0,0,
2801,130.15921858518752,10.374652,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7135455.5,0,0,0,0,0,0,0,0,0,0,
2802,964.6203209311284,10.38191,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2177048E7,0,0,1.8137778E7,0,0,1.8425266E7,0,0,0,
2803,625.5360361305671,10.38345,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.4251483E7,0,1.122743E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2804,756.551917339795,10.383529,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8037776E7,0,0,0,0,1.0652777E7,0,0,0,0,0,0,0,
2805,796.5508648345486,10.383563,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8836129.0,0,0,0,0,0,0,0,0,0,0,1.303764E7,1.4620877E7,0,0,0,0,
2806,789.5086189421935,10.389156,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3349273E7,0,0,0,0,0,1.125338E7,0,0,0,0,0,0,
2807,969.5740583275767,10.39196,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8712736E7,0,0,9466237.0,0,0,0,
2808,777.5482967270333,10.401177,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9679148E7,0,0,1.8241608E7,0,0,0,9885351.0,0,0,0,0,0,
2809,796.5470222900032,10.401351,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9169518.0,0,1.2172265E7,0,0,0,0,0,1.1687578E7,1.118748E7,0,1.2625139E7,1.3660743E7,0,0,
2810,788.5485939860521,10.401402,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2236618E7,0,0,0,0,
2811,838.6041922465364,10.408862,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8812102.0,9083512.0,0,0,0,0,0,
2812,754.5434093510846,10.409352,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.718464E7,0,0,0,0,
2813,772.5531242448526,10.409352,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5387906E8,0,0,0,0,
2814,794.5355665304093,10.409352,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0271874E7,0,0,0,0,
2815,629.2744256692312,10.416241,,,,,,,,,,,0,0,0,0,0,0,0,1.705993E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2816,589.4861302556207,10.417291,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.178009E7,0,0,0,0,
2817,948.6317024910938,10.417291,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.915577E7,0,0,0,0,
2818,953.5863605422448,10.417291,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6332996E7,0,0,0,0,
2819,794.530670940229,10.417698,,,,,,,,,,,0,0,0,0,0,0,0,1.440351E7,1.7751786E7,2.1451212E7,0,8397562.0,1.2350413E7,1.7695356E7,3.306694E7,0,0,1.1115143E7,0,2.4256948E7,4.565351E7,2.8937398E7,0,1.5986898E7,2.1793534E7,0,0,
2820,772.5484928345951,10.418448,,,,,,,,,,,0,0,0,0,0,0,0,1.01024024E8,1.2448494E8,1.5312723E8,8.126283E7,6.8876744E7,1.1770376E8,1.2452467E8,2.1402107E8,3.0470448E7,3.6032268E7,8.2212E7,0,2.1493301E8,3.3476752E8,2.3768696E8,0,1.3173922E8,1.5884872E8,0,0,
2821,953.5810590965209,10.418946,,,,,,,,,,,0,0,0,0,0,0,0,4.0309536E7,4.001265E7,3.6186996E7,2.7000926E7,2.8443672E7,3.2005872E7,4.478664E7,9.821248E7,1.359312E7,3.1116954E7,6.6651936E7,0,7.462177E7,1.3806962E8,7.9012744E7,0,5.8316748E7,6.4810944E7,0,0,
2822,607.2919399462331,10.419362,,,,,,,,,,,0,0,0,0,0,0,0,1.2604862E8,0,0,0,0,0,1.5987619E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
2823,948.6258435379381,10.420785,,,,,,,,,,,0,0,0,0,0,0,0,1.1846814E7,1.1531548E7,0,0,1.8823934E7,1.269866E7,1.3979843E7,2.6754592E7,0,0,2.2222552E7,0,2.7758478E7,4.197301E7,2.9539216E7,0,3.1561168E7,1.8437078E7,0,0,
2824,589.4828090955539,10.421352,,,,,,,,,,,0,0,0,0,0,0,0,3.0638418E7,3.2357696E7,3.456873E7,2.7863178E7,4.079438E7,4.0752104E7,3.6160056E7,7.580143E7,0,2.4966768E7,5.673037E7,0,7.01156E7,1.03295544E8,7.5113E7,0,6.84001E7,5.273915E7,0,0,
2825,788.5440645317259,10.421964,,,,,,,,,,,0,0,0,0,0,0,0,1.2796505E7,2.0475614E7,1.3728895E7,0,9891492.0,9586538.0,0,1.0769968E7,0,0,1.1508931E7,0,0,3.571442E7,1.4369494E7,0,1.3469027E7,1.1022488E7,0,0,
2826,841.5047397133526,10.422293,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.890511E7,0,0,0,0,0,0,0,0,0,9078144.0,0,0,
2827,607.2957515359868,10.425237,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5013988E7,0,0,0,0,
2828,751.5354603721291,10.425289,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1570327E7,1.8014524E7,1.3075942E7,0,1.1694232E7,0,0,0,
2829,313.2738664183429,10.43274,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0111593E7,0,0,0,0,0,0,0,0,0,0,0,0,
2830,815.5317223377747,10.433177,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6993904E7,0,0,0,0,
2831,754.5388658437121,10.439439,,,,,,,,,,,0,0,0,0,0,0,0,2.6170548E7,3.2352236E7,4.3517256E7,2.0255574E7,1.7464992E7,2.897761E7,3.0570132E7,5.3383264E7,0,0,2.041721E7,0,5.3289988E7,7.948334E7,5.83719E7,0,3.1055556E7,4.259249E7,0,0,
2832,146.98042417416593,10.439976,,,,,,,,,,,0,0,0,0,0,0,1.7030756E7,0,0,0,0,0,0,0,0,0,0,0,0,1.1558345E7,1.2929263E7,0,0,0,0,0,0,
2833,772.5908580531184,10.440654,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8791509.0,0,0,0,0,0,0,0,0,0,0,0,0,
2834,124.08740967358895,10.447581,,,,,,,,,,,8156298.5,7396741.5,0,0,1.4303913E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6016339E7,0,0,0,9327902.0,0,0,
2835,813.5171609177897,10.449079,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5101668E7,0,0,0,0,
2836,315.23219035037135,10.4500885,,,,,,,,,,,0,0,0,0,0,0,0,1.8956446E7,0,1.6365383E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2837,813.5121654950553,10.452786,,,,,,,,,,,0,0,0,0,0,0,0,1.9722784E7,1.9925854E7,1.7166794E7,0,0,1.1311838E7,3.8330956E7,7.7173016E7,1.35007E7,4.728815E7,8.866421E7,0,2.6402794E7,6.5343292E7,3.5338604E7,0,1.3845654E7,3.7606764E7,0,0,
2838,885.5529553352567,10.455383,,,,,,,,,,,0,2.9057005E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2839,907.5361729258371,10.455383,,,,,,,,,,,0,2.5836202E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2840,301.21657573034935,10.455731,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9743194.0,1.0554382E7,0,0,0,0,0,0,0,0,0,
2841,526.5348625374473,10.456348,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0575215E7,0,0,0,0,0,
2842,798.563980063457,10.456791,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7434643.0,2.8720464E7,4.369369E7,0,2.3039796E7,4.413437E7,0,1.8386154E7,3.4272268E7,2.6073792E7,0,0,0,0,0,
2843,613.4830095936002,10.457558,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9378400.0,1.4112099E7,2.358285E7,0,1.182272E7,2.6399022E7,0,1.9575298E7,4.608945E7,2.9510022E7,0,1.0289744E7,1.2561222E7,0,0,
2844,341.2115331954551,10.460023,,,,,,,,,,,0,0,0,0,0,0,0,6.1505244E7,8.745671E7,4.9655556E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2845,359.2221105539518,10.460043,,,,,,,,,,,0,0,0,0,0,0,0,1.1345618E7,1.6726698E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2846,808.5589175687479,10.460334,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.236896E7,2.4044996E7,0,1.2226048E7,3.0180202E7,0,0,1.5704225E7,0,0,0,8728316.0,0,0,
2847,815.5266133981326,10.460607,,,,,,,,,,,0,0,0,0,0,0,0,1.1754354E7,1.1156068E7,9104366.0,1.0967464E7,0,1.1636383E7,3.979425E7,6.774491E7,1.1545578E7,3.3852868E7,5.505268E7,0,4.4010584E7,1.1675294E8,6.284493E7,0,0,3.479176E7,0,0,
2848,144.9824794199243,10.46104,,,,,,,,,,,0,0,0,0,0,0,3.735884E7,0,0,2.2514426E7,2.0977184E7,0,0,2.5558312E7,0,0,0,0,0,0,0,0,2.4723752E7,2.3422702E7,0,0,0,
2849,810.5715176488295,10.464458,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0543809E7,0,0,0,0,0,0,
2850,611.4674859427442,10.464633,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0348759E7,0,0,1.328352E7,0,0,1.2185778E7,0,0,0,0,0,0,
2851,124.08865362150944,10.470463,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2854596E7,
2852,780.5535121183933,10.472939,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3128953E7,0,0,0,0,0,0,0,0,0,
2853,130.1606462737529,10.478617,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.472592E7,
2854,144.98403667584947,10.482724,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.919518E7,0,
2855,1743.1465168161662,10.484455,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8.662404E7,0,0,0,0,0,0,0,0,0,0,0,9.096741E7,0,0,0,
2856,593.276437749724,10.491588,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8497739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2857,952.6016978841938,10.505791,,,,,,,,,,,0,0,0,0,0,0,0,2.6658744E7,0,2.6020464E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2858,887.5661256835785,10.507357,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9654583.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2859,776.5227532665698,10.507819,,,,,,,,,,,0,0,0,0,0,0,0,3.4382944E7,3.228454E7,4.43568E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2860,957.555145705196,10.507819,,,,,,,,,,,0,0,0,0,0,0,0,2.8343848E7,2.4326294E7,2.1709456E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2861,304.15446804113196,10.508904,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9698868E7,0,0,0,0,0,0,0,
2862,712.4915903118142,10.511889,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7667495.5,0,0,0,0,0,
